L,ALPHA,fold_loglosses_json,logloss_mean,logloss_std
15,0.5,"{""2019/2020"": 1.8464390264763093, ""2020/2021"": 1.851886245984049, ""2021/2022"": 1.852313068866691, ""2022/2023"": 1.8554652913315623, ""2023/2024"": 1.852351820069024}",1.8516910905455273,0.003266889757126824
20,0.0,"{""2019/2020"": 1.8367518313515943, ""2020/2021"": 1.850842074202293, ""2021/2022"": 1.8470937390371853, ""2022/2023"": 1.8498009201736179, ""2023/2024"": 1.8444659543243147}",1.8457909038178013,0.005629215203862418
20,0.02,"{""2019/2020"": 1.8370182944626343, ""2020/2021"": 1.8468003051077615, ""2021/2022"": 1.8468437959096138, ""2022/2023"": 1.8520564471077945, ""2023/2024"": 1.8447615184400783}",1.8454960722055762,0.005453626916932232
20,0.05,"{""2019/2020"": 1.836128936773582, ""2020/2021"": 1.847257068343713, ""2021/2022"": 1.8477842205006316, ""2022/2023"": 1.853745222233518, ""2023/2024"": 1.8456033540749435}",1.8461037603852777,0.0063697236436179435
20,0.1,"{""2019/2020"": 1.8387155028558877, ""2020/2021"": 1.8449850831447914, ""2021/2022"": 1.8493049263188435, ""2022/2023"": 1.8529458413378963, ""2023/2024"": 1.8445630868841312}",1.8461028881083101,0.005368263085444352
20,0.15,"{""2019/2020"": 1.832299395793816, ""2020/2021"": 1.8471316460993201, ""2021/2022"": 1.8500666331029352, ""2022/2023"": 1.8534648831297142, ""2023/2024"": 1.8456734117581644}",1.8457271939767899,0.008077495089614709
20,0.2,"{""2019/2020"": 1.831596702227393, ""2020/2021"": 1.8469805595667133, ""2021/2022"": 1.8506760475374837, ""2022/2023"": 1.8515707785830189, ""2023/2024"": 1.8461627799007203}",1.8453973735630658,0.00805490817091836
20,0.25,"{""2019/2020"": 1.836905029135154, ""2020/2021"": 1.8466294207041245, ""2021/2022"": 1.8538499328221383, ""2022/2023"": 1.8540593271521588, ""2023/2024"": 1.8481881511347895}",1.8479263721896728,0.006998612741746345
20,0.35,"{""2019/2020"": 1.8375870196822892, ""2020/2021"": 1.8481282004433455, ""2021/2022"": 1.8540760100343405, ""2022/2023"": 1.8545873269758453, ""2023/2024"": 1.8499361644877501}",1.8488629443247142,0.0068699115252791815
20,0.5,"{""2019/2020"": 1.8470319770179795, ""2020/2021"": 1.8513834536787876, ""2021/2022"": 1.8519832198845065, ""2022/2023"": 1.8549778430153372, ""2023/2024"": 1.8518522061067166}",1.8514457399406656,0.00284671013102745
25,0.0,"{""2019/2020"": 1.834328395644149, ""2020/2021"": 1.8471551875871066, ""2021/2022"": 1.8481911708849874, ""2022/2023"": 1.8502971171546991, ""2023/2024"": 1.8424325620738422}",1.844480886668957,0.006364262311603296
